,X,Var1,original,value,level1,level2,State,Zone,Region,Purpose,level3
59570,59570,62,FBAVis,22.5649948890124,C,D,F,B,A,Vis,G4
59571,59571,63,FBAVis,-18.1653407502702,C,D,F,B,A,Vis,G4
59572,59572,64,FBAVis,14.7699752016813,C,D,F,B,A,Vis,G4
59573,59573,65,FBAVis,-32.0017095129171,C,D,F,B,A,Vis,G4
59574,59574,66,FBAVis,-26.3821237506618,C,D,F,B,A,Vis,G4
59575,59575,67,FBAVis,26.5638393525261,C,D,F,B,A,Vis,G4
59576,59576,68,FBAVis,62.3906351314423,C,D,F,B,A,Vis,G4
59577,59577,69,FBAVis,-8.00640294383365,C,D,F,B,A,Vis,G4
59578,59578,70,FBAVis,-18.4927099566911,C,D,F,B,A,Vis,G4
59579,59579,71,FBAVis,-24.5060809133635,C,D,F,B,A,Vis,G4
59580,59580,72,FBAVis,39.8742606510363,C,D,F,B,A,Vis,G4
59581,59581,73,FBAVis,24.476459736383,C,D,F,B,A,Vis,G4
59582,59582,74,FBAVis,47.9263115380169,C,D,F,B,A,Vis,G4
59583,59583,75,FBAVis,44.7874030857497,C,D,F,B,A,Vis,G4
59584,59584,76,FBAVis,34.001463636601,C,D,F,B,A,Vis,G4
59585,59585,77,FBAVis,16.7249342302639,C,D,F,B,A,Vis,G4
59586,59586,78,FBAVis,22.0015995256087,C,D,F,B,A,Vis,G4
59587,59587,79,FBAVis,4.93706653603543,C,D,F,B,A,Vis,G4
59588,59588,80,FBAVis,2.75815407627002,C,D,F,B,A,Vis,G4
59589,59589,81,FBAVis,0.817461796120988,C,D,F,B,A,Vis,G4
59590,59590,82,FBAVis,41.2194976613948,C,D,F,B,A,Vis,G4
59591,59591,83,FBAVis,47.7212496844958,C,D,F,B,A,Vis,G4
59592,59592,84,FBAVis,15.0563869948862,C,D,F,B,A,Vis,G4
59593,59593,85,FBAVis,-69.4262558286531,C,D,F,B,A,Vis,G4
59594,59594,86,FBAVis,9.8745199310954,C,D,F,B,A,Vis,G4
59595,59595,87,FBAVis,61.520417257751,C,D,F,B,A,Vis,G4
59596,59596,88,FBAVis,16.2382972074823,C,D,F,B,A,Vis,G4
59597,59597,89,FBAVis,-11.1499150908973,C,D,F,B,A,Vis,G4
59598,59598,90,FBAVis,-3.55357784553193,C,D,F,B,A,Vis,G4
59599,59599,91,FBAVis,8.28724646956299,C,D,F,B,A,Vis,G4
59600,59600,92,FBAVis,29.7138781757123,C,D,F,B,A,Vis,G4
59601,59601,93,FBAVis,55.6639111439487,C,D,F,B,A,Vis,G4
59602,59602,94,FBAVis,-22.7359682990101,C,D,F,B,A,Vis,G4
59603,59603,95,FBAVis,-1.39513893227036,C,D,F,B,A,Vis,G4
59604,59604,96,FBAVis,9.04769473304262,C,D,F,B,A,Vis,G4
59605,59605,97,FBAVis,42.400645370049,C,D,F,B,A,Vis,G4
59606,59606,98,FBAVis,26.9664482626347,C,D,F,B,A,Vis,G4
59607,59607,99,FBAVis,-35.7090737095,C,D,F,B,A,Vis,G4
59608,59608,100,FBAVis,25.6298122226128,C,D,F,B,A,Vis,G4
59609,59609,101,FBAVis,-10.044870173647,C,D,F,B,A,Vis,G4
59610,59610,102,FBAVis,-0.789568339101782,C,D,F,B,A,Vis,G4
59611,59611,103,FBAVis,-17.0557113886395,C,D,F,B,A,Vis,G4
59612,59612,104,FBAVis,28.9935659424636,C,D,F,B,A,Vis,G4
59613,59613,105,FBAVis,-21.6443858309898,C,D,F,B,A,Vis,G4
59614,59614,106,FBAVis,-14.4976234630274,C,D,F,B,A,Vis,G4
59615,59615,107,FBAVis,55.2586766653571,C,D,F,B,A,Vis,G4
59616,59616,108,FBAVis,24.1698288974175,C,D,F,B,A,Vis,G4
59617,59617,109,FBAVis,17.0128920570502,C,D,F,B,A,Vis,G4
59618,59618,110,FBAVis,-20.0127554021878,C,D,F,B,A,Vis,G4
59619,59619,111,FBAVis,-50.8964910045164,C,D,F,B,A,Vis,G4
59620,59620,112,FBAVis,0.436762466578407,C,D,F,B,A,Vis,G4
59621,59621,113,FBAVis,2.44636736147963,C,D,F,B,A,Vis,G4
59622,59622,114,FBAVis,-41.4338033183288,C,D,F,B,A,Vis,G4
59623,59623,115,FBAVis,16.747426856226,C,D,F,B,A,Vis,G4
59624,59624,116,FBAVis,9.76413164717143,C,D,F,B,A,Vis,G4
59625,59625,117,FBAVis,23.7969607536493,C,D,F,B,A,Vis,G4
59626,59626,118,FBAVis,22.1212318146448,C,D,F,B,A,Vis,G4
59627,59627,119,FBAVis,-30.793242494663,C,D,F,B,A,Vis,G4
59628,59628,120,FBAVis,-46.7245270033626,C,D,F,B,A,Vis,G4
59629,59629,121,FBAVis,4.64385105930073,C,D,F,B,A,Vis,G4
59630,59630,122,FBAVis,21.3811399309416,C,D,F,B,A,Vis,G4
59631,59631,123,FBAVis,29.5027883461788,C,D,F,B,A,Vis,G4
59632,59632,124,FBAVis,-24.2623780904263,C,D,F,B,A,Vis,G4
59633,59633,125,FBAVis,0.659731993937677,C,D,F,B,A,Vis,G4
59634,59634,126,FBAVis,-13.5791356540677,C,D,F,B,A,Vis,G4
59635,59635,127,FBAVis,-14.2333988711086,C,D,F,B,A,Vis,G4
59636,59636,128,FBAVis,42.446734448685,C,D,F,B,A,Vis,G4
59637,59637,129,FBAVis,50.1246097492741,C,D,F,B,A,Vis,G4
59638,59638,130,FBAVis,45.1963763523504,C,D,F,B,A,Vis,G4
59639,59639,131,FBAVis,-32.612147487139,C,D,F,B,A,Vis,G4
59640,59640,132,FBAVis,4.50933056304748,C,D,F,B,A,Vis,G4
59641,59641,133,FBAVis,-4.18931138664028,C,D,F,B,A,Vis,G4
59642,59642,134,FBAVis,0.824223148413037,C,D,F,B,A,Vis,G4
59643,59643,135,FBAVis,-43.2484430107425,C,D,F,B,A,Vis,G4
59644,59644,136,FBAVis,-41.2241455280076,C,D,F,B,A,Vis,G4
59645,59645,137,FBAVis,-39.7626172147947,C,D,F,B,A,Vis,G4
59646,59646,138,FBAVis,-25.8169772522679,C,D,F,B,A,Vis,G4
59647,59647,139,FBAVis,57.8127834638493,C,D,F,B,A,Vis,G4
59648,59648,140,FBAVis,4.33667417075745,C,D,F,B,A,Vis,G4
59649,59649,141,FBAVis,3.83218005966179,C,D,F,B,A,Vis,G4
59650,59650,142,FBAVis,19.9627738104733,C,D,F,B,A,Vis,G4
59651,59651,143,FBAVis,3.99648161316233,C,D,F,B,A,Vis,G4
59652,59652,144,FBAVis,1.85948253278202,C,D,F,B,A,Vis,G4
59653,59653,145,FBAVis,13.8053360324088,C,D,F,B,A,Vis,G4
59654,59654,146,FBAVis,-33.3128345617223,C,D,F,B,A,Vis,G4
59655,59655,147,FBAVis,24.9034165494604,C,D,F,B,A,Vis,G4
59656,59656,148,FBAVis,-13.3464083159797,C,D,F,B,A,Vis,G4
59657,59657,149,FBAVis,43.2761779711789,C,D,F,B,A,Vis,G4
59658,59658,150,FBAVis,14.359480381568,C,D,F,B,A,Vis,G4
59659,59659,151,FBAVis,15.6942079363882,C,D,F,B,A,Vis,G4
59660,59660,152,FBAVis,5.10879819587749,C,D,F,B,A,Vis,G4
59661,59661,153,FBAVis,59.1324891033792,C,D,F,B,A,Vis,G4
59662,59662,154,FBAVis,-32.3815321597632,C,D,F,B,A,Vis,G4
59663,59663,155,FBAVis,46.2903729541043,C,D,F,B,A,Vis,G4
59664,59664,156,FBAVis,-39.6815445053906,C,D,F,B,A,Vis,G4
59665,59665,157,FBAVis,-62.3186733450819,C,D,F,B,A,Vis,G4
59666,59666,158,FBAVis,49.0406937733505,C,D,F,B,A,Vis,G4
59667,59667,159,FBAVis,13.2656277654906,C,D,F,B,A,Vis,G4
59668,59668,160,FBAVis,-4.18584229422924,C,D,F,B,A,Vis,G4
59669,59669,161,FBAVis,36.9277425005199,C,D,F,B,A,Vis,G4
59670,59670,162,FBAVis,1.66662261517709,C,D,F,B,A,Vis,G4
59671,59671,163,FBAVis,7.92982782862935,C,D,F,B,A,Vis,G4
59672,59672,164,FBAVis,28.9613835064461,C,D,F,B,A,Vis,G4
59673,59673,165,FBAVis,-27.4160438586206,C,D,F,B,A,Vis,G4
59674,59674,166,FBAVis,26.7230235958958,C,D,F,B,A,Vis,G4
59675,59675,167,FBAVis,-5.36980056888127,C,D,F,B,A,Vis,G4
59676,59676,168,FBAVis,50.7659220549933,C,D,F,B,A,Vis,G4
59677,59677,169,FBAVis,39.7986295138219,C,D,F,B,A,Vis,G4
59678,59678,170,FBAVis,6.77698045956005,C,D,F,B,A,Vis,G4
59679,59679,171,FBAVis,-16.5444891129704,C,D,F,B,A,Vis,G4
59680,59680,172,FBAVis,26.4751145242236,C,D,F,B,A,Vis,G4
59681,59681,173,FBAVis,-11.2328707706212,C,D,F,B,A,Vis,G4
59682,59682,174,FBAVis,-8.18736204540706,C,D,F,B,A,Vis,G4
59683,59683,175,FBAVis,32.2986487426775,C,D,F,B,A,Vis,G4
59684,59684,176,FBAVis,44.4603651613047,C,D,F,B,A,Vis,G4
59685,59685,177,FBAVis,2.64765223972845,C,D,F,B,A,Vis,G4
59686,59686,178,FBAVis,10.0719233960152,C,D,F,B,A,Vis,G4
59687,59687,179,FBAVis,5.86592572157894,C,D,F,B,A,Vis,G4
59688,59688,180,FBAVis,2.23100408218297,C,D,F,B,A,Vis,G4
59689,59689,181,FBAVis,-0.432817994019246,C,D,F,B,A,Vis,G4
59690,59690,182,FBAVis,42.1795427745345,C,D,F,B,A,Vis,G4
59691,59691,183,FBAVis,5.9524338656265,C,D,F,B,A,Vis,G4
59692,59692,184,FBAVis,51.7408610081067,C,D,F,B,A,Vis,G4
59693,59693,185,FBAVis,30.0822624325247,C,D,F,B,A,Vis,G4
59694,59694,186,FBAVis,-38.5902396468612,C,D,F,B,A,Vis,G4
59695,59695,187,FBAVis,37.4698454379083,C,D,F,B,A,Vis,G4
59696,59696,188,FBAVis,46.7270224259279,C,D,F,B,A,Vis,G4
59697,59697,189,FBAVis,-13.006118181836,C,D,F,B,A,Vis,G4
59698,59698,190,FBAVis,-12.7056177324519,C,D,F,B,A,Vis,G4
59699,59699,191,FBAVis,46.5590824577047,C,D,F,B,A,Vis,G4
59700,59700,192,FBAVis,12.3074154520541,C,D,F,B,A,Vis,G4
59701,59701,193,FBAVis,38.4127214616547,C,D,F,B,A,Vis,G4
59702,59702,194,FBAVis,43.1465502565502,C,D,F,B,A,Vis,G4
59703,59703,195,FBAVis,-19.0878675981649,C,D,F,B,A,Vis,G4
59704,59704,196,FBAVis,-19.4164865710783,C,D,F,B,A,Vis,G4
59705,59705,197,FBAVis,3.91756294449384,C,D,F,B,A,Vis,G4
59706,59706,198,FBAVis,16.8896194264838,C,D,F,B,A,Vis,G4
59707,59707,199,FBAVis,18.1152451303593,C,D,F,B,A,Vis,G4
59708,59708,200,FBAVis,15.8106729621799,C,D,F,B,A,Vis,G4
59709,59709,201,FBAVis,-10.7977974541093,C,D,F,B,A,Vis,G4
59710,59710,202,FBAVis,20.8612154518926,C,D,F,B,A,Vis,G4
59711,59711,203,FBAVis,-5.43959529933302,C,D,F,B,A,Vis,G4
59712,59712,204,FBAVis,-62.8294152501537,C,D,F,B,A,Vis,G4
59713,59713,205,FBAVis,2.05851816844709,C,D,F,B,A,Vis,G4
59714,59714,206,FBAVis,66.3660291236589,C,D,F,B,A,Vis,G4
59715,59715,207,FBAVis,6.12200577205597,C,D,F,B,A,Vis,G4
59716,59716,208,FBAVis,18.6357349774662,C,D,F,B,A,Vis,G4
59717,59717,209,FBAVis,28.9192798135107,C,D,F,B,A,Vis,G4
59718,59718,210,FBAVis,-4.75495534154159,C,D,F,B,A,Vis,G4
59719,59719,211,FBAVis,39.7595957560248,C,D,F,B,A,Vis,G4
59720,59720,212,FBAVis,15.1758585489184,C,D,F,B,A,Vis,G4
59721,59721,213,FBAVis,28.9030898897147,C,D,F,B,A,Vis,G4
59722,59722,214,FBAVis,7.64999836228708,C,D,F,B,A,Vis,G4
59723,59723,215,FBAVis,13.9895401238413,C,D,F,B,A,Vis,G4
59724,59724,216,FBAVis,6.34027844682995,C,D,F,B,A,Vis,G4
59725,59725,217,FBAVis,40.6908078811105,C,D,F,B,A,Vis,G4
59726,59726,218,FBAVis,46.5256147969843,C,D,F,B,A,Vis,G4
59727,59727,219,FBAVis,-26.3935832115741,C,D,F,B,A,Vis,G4
59728,59728,220,FBAVis,11.9266350504391,C,D,F,B,A,Vis,G4
59729,59729,221,FBAVis,-21.3363898541702,C,D,F,B,A,Vis,G4
59730,59730,222,FBAVis,35.2066105772507,C,D,F,B,A,Vis,G4
59731,59731,223,FBAVis,3.38499797367147,C,D,F,B,A,Vis,G4
59732,59732,224,FBAVis,38.2095027222605,C,D,F,B,A,Vis,G4
59733,59733,225,FBAVis,-27.5263648419609,C,D,F,B,A,Vis,G4
59734,59734,226,FBAVis,27.9168378644553,C,D,F,B,A,Vis,G4
59735,59735,227,FBAVis,1.70082940489751,C,D,F,B,A,Vis,G4
59736,59736,228,FBAVis,21.9162302593428,C,D,F,B,A,Vis,G4
59737,59737,1,FBABus,-6.77244380868856,C,D,F,B,A,Bus,G4
59738,59738,2,FBABus,6.47066292028829,C,D,F,B,A,Bus,G4
59739,59739,3,FBABus,9.75257993227854,C,D,F,B,A,Bus,G4
59740,59740,4,FBABus,-16.2085850701282,C,D,F,B,A,Bus,G4
59741,59741,5,FBABus,1.52786135034922,C,D,F,B,A,Bus,G4
59742,59742,6,FBABus,2.79303693006055,C,D,F,B,A,Bus,G4
59743,59743,7,FBABus,17.5231872528108,C,D,F,B,A,Bus,G4
59744,59744,8,FBABus,9.28835768118025,C,D,F,B,A,Bus,G4
59745,59745,9,FBABus,-8.2904286874316,C,D,F,B,A,Bus,G4
59746,59746,10,FBABus,-2.56686763359919,C,D,F,B,A,Bus,G4
59747,59747,11,FBABus,-1.03557313943965,C,D,F,B,A,Bus,G4
59748,59748,12,FBABus,-5.98002684558621,C,D,F,B,A,Bus,G4
59749,59749,13,FBABus,-8.85381092313965,C,D,F,B,A,Bus,G4
59750,59750,14,FBABus,-1.12345480534374,C,D,F,B,A,Bus,G4
59751,59751,15,FBABus,3.0080451193751,C,D,F,B,A,Bus,G4
59752,59752,16,FBABus,4.5887123867116,C,D,F,B,A,Bus,G4
59753,59753,17,FBABus,-3.89258543602356,C,D,F,B,A,Bus,G4
59754,59754,18,FBABus,13.9275694037993,C,D,F,B,A,Bus,G4
59755,59755,19,FBABus,1.46933952514574,C,D,F,B,A,Bus,G4
59756,59756,20,FBABus,12.8788616556536,C,D,F,B,A,Bus,G4
59757,59757,21,FBABus,-10.6378521639133,C,D,F,B,A,Bus,G4
59758,59758,22,FBABus,14.8372309529035,C,D,F,B,A,Bus,G4
59759,59759,23,FBABus,-15.7054262759269,C,D,F,B,A,Bus,G4
59760,59760,24,FBABus,-7.30057261741833,C,D,F,B,A,Bus,G4
59761,59761,25,FBABus,7.36847753066147,C,D,F,B,A,Bus,G4
59762,59762,26,FBABus,21.5905422367602,C,D,F,B,A,Bus,G4
59763,59763,27,FBABus,22.2809669594957,C,D,F,B,A,Bus,G4
59764,59764,28,FBABus,14.7102394874872,C,D,F,B,A,Bus,G4
59765,59765,29,FBABus,10.1107854289786,C,D,F,B,A,Bus,G4
59766,59766,30,FBABus,3.4500280849118,C,D,F,B,A,Bus,G4
59767,59767,31,FBABus,5.65823770618197,C,D,F,B,A,Bus,G4
59768,59768,32,FBABus,-10.4720098412299,C,D,F,B,A,Bus,G4
59769,59769,33,FBABus,2.7905892900449,C,D,F,B,A,Bus,G4
59770,59770,34,FBABus,3.54022030879113,C,D,F,B,A,Bus,G4
59771,59771,35,FBABus,12.4489414625388,C,D,F,B,A,Bus,G4
59772,59772,36,FBABus,15.7340877071637,C,D,F,B,A,Bus,G4
59773,59773,37,FBABus,20.7778715649035,C,D,F,B,A,Bus,G4
59774,59774,38,FBABus,6.17606152563319,C,D,F,B,A,Bus,G4
59775,59775,39,FBABus,-2.31633131935347,C,D,F,B,A,Bus,G4
59776,59776,40,FBABus,11.2158025135383,C,D,F,B,A,Bus,G4
59777,59777,41,FBABus,24.4083208861335,C,D,F,B,A,Bus,G4
59778,59778,42,FBABus,0.99007436132657,C,D,F,B,A,Bus,G4
59779,59779,43,FBABus,8.90079002506757,C,D,F,B,A,Bus,G4
59780,59780,44,FBABus,-0.494258178611595,C,D,F,B,A,Bus,G4
59781,59781,45,FBABus,0.295017511037436,C,D,F,B,A,Bus,G4
59782,59782,46,FBABus,-5.10582981577217,C,D,F,B,A,Bus,G4
59783,59783,47,FBABus,14.1292512539541,C,D,F,B,A,Bus,G4
59784,59784,48,FBABus,13.0955721767642,C,D,F,B,A,Bus,G4
59785,59785,49,FBABus,-1.66013358918533,C,D,F,B,A,Bus,G4
59786,59786,50,FBABus,-1.51864177077878,C,D,F,B,A,Bus,G4
59787,59787,51,FBABus,-2.11771552660119,C,D,F,B,A,Bus,G4
59788,59788,52,FBABus,-1.93829473840984,C,D,F,B,A,Bus,G4
59789,59789,53,FBABus,12.8198875399655,C,D,F,B,A,Bus,G4
59790,59790,54,FBABus,-8.17239224670686,C,D,F,B,A,Bus,G4
59791,59791,55,FBABus,-1.84579443111111,C,D,F,B,A,Bus,G4
59792,59792,56,FBABus,4.38462497756097,C,D,F,B,A,Bus,G4
59793,59793,57,FBABus,4.63535024803929,C,D,F,B,A,Bus,G4
59794,59794,58,FBABus,10.1585693352306,C,D,F,B,A,Bus,G4
59795,59795,59,FBABus,-4.34826523442105,C,D,F,B,A,Bus,G4
59796,59796,60,FBABus,-12.2177896051384,C,D,F,B,A,Bus,G4
59797,59797,61,FBABus,10.7530010936934,C,D,F,B,A,Bus,G4
59798,59798,62,FBABus,-4.43632107137349,C,D,F,B,A,Bus,G4
59799,59799,63,FBABus,19.4289092466184,C,D,F,B,A,Bus,G4
59800,59800,64,FBABus,7.31685686099252,C,D,F,B,A,Bus,G4
59801,59801,65,FBABus,6.66372674903353,C,D,F,B,A,Bus,G4
59802,59802,66,FBABus,8.47413512115108,C,D,F,B,A,Bus,G4
59803,59803,67,FBABus,22.1945325632576,C,D,F,B,A,Bus,G4
59804,59804,68,FBABus,-3.95412111224129,C,D,F,B,A,Bus,G4
59805,59805,69,FBABus,-6.50708827661764,C,D,F,B,A,Bus,G4
59806,59806,70,FBABus,12.7787122909979,C,D,F,B,A,Bus,G4
59807,59807,71,FBABus,3.09975470583598,C,D,F,B,A,Bus,G4
59808,59808,72,FBABus,-4.05075678921918,C,D,F,B,A,Bus,G4
59809,59809,73,FBABus,16.5126858546256,C,D,F,B,A,Bus,G4
59810,59810,74,FBABus,4.32396069401878,C,D,F,B,A,Bus,G4
59811,59811,75,FBABus,8.8718113144035,C,D,F,B,A,Bus,G4
59812,59812,76,FBABus,12.9063304377098,C,D,F,B,A,Bus,G4
59813,59813,77,FBABus,-2.96825903555416,C,D,F,B,A,Bus,G4
59814,59814,78,FBABus,17.0533374646629,C,D,F,B,A,Bus,G4
59815,59815,79,FBABus,-10.866257641676,C,D,F,B,A,Bus,G4
59816,59816,80,FBABus,-2.48038167379416,C,D,F,B,A,Bus,G4
59817,59817,81,FBABus,-0.253409143133376,C,D,F,B,A,Bus,G4
59818,59818,82,FBABus,2.42631655635457,C,D,F,B,A,Bus,G4
59819,59819,83,FBABus,0.80115261226426,C,D,F,B,A,Bus,G4
59820,59820,84,FBABus,7.24790289597047,C,D,F,B,A,Bus,G4
59821,59821,85,FBABus,-12.4290955040383,C,D,F,B,A,Bus,G4
59822,59822,86,FBABus,1.66712470322661,C,D,F,B,A,Bus,G4
59823,59823,87,FBABus,11.0600483751755,C,D,F,B,A,Bus,G4
59824,59824,88,FBABus,-7.55322155642988,C,D,F,B,A,Bus,G4
59825,59825,89,FBABus,5.09120230742121,C,D,F,B,A,Bus,G4
59826,59826,90,FBABus,-0.235421601443578,C,D,F,B,A,Bus,G4
59827,59827,91,FBABus,-4.05950944717532,C,D,F,B,A,Bus,G4
59828,59828,92,FBABus,5.32414376149854,C,D,F,B,A,Bus,G4
59829,59829,93,FBABus,14.236916079933,C,D,F,B,A,Bus,G4
59830,59830,94,FBABus,-1.6913850400065,C,D,F,B,A,Bus,G4
59831,59831,95,FBABus,21.9209049982797,C,D,F,B,A,Bus,G4
59832,59832,96,FBABus,12.2706557694817,C,D,F,B,A,Bus,G4
59833,59833,97,FBABus,0.115667333916896,C,D,F,B,A,Bus,G4
59834,59834,98,FBABus,-1.55794411748731,C,D,F,B,A,Bus,G4
59835,59835,99,FBABus,6.56834868121585,C,D,F,B,A,Bus,G4
59836,59836,100,FBABus,8.47119530393639,C,D,F,B,A,Bus,G4
59837,59837,101,FBABus,-0.998496513011179,C,D,F,B,A,Bus,G4
59838,59838,102,FBABus,13.1894629939654,C,D,F,B,A,Bus,G4
59839,59839,103,FBABus,10.1311044716353,C,D,F,B,A,Bus,G4
59840,59840,104,FBABus,10.5087924454809,C,D,F,B,A,Bus,G4
59841,59841,105,FBABus,-5.86843533501359,C,D,F,B,A,Bus,G4
59842,59842,106,FBABus,-6.284918108659,C,D,F,B,A,Bus,G4
59843,59843,107,FBABus,-12.5629559612505,C,D,F,B,A,Bus,G4
59844,59844,108,FBABus,1.07887766323574,C,D,F,B,A,Bus,G4
59845,59845,109,FBABus,-6.06438109612693,C,D,F,B,A,Bus,G4
59846,59846,110,FBABus,-4.35239555290408,C,D,F,B,A,Bus,G4
59847,59847,111,FBABus,1.83971950520382,C,D,F,B,A,Bus,G4
59848,59848,112,FBABus,10.989531157157,C,D,F,B,A,Bus,G4
59849,59849,113,FBABus,7.01206153796594,C,D,F,B,A,Bus,G4
59850,59850,114,FBABus,16.5270671239926,C,D,F,B,A,Bus,G4
59851,59851,115,FBABus,11.5121440845449,C,D,F,B,A,Bus,G4
59852,59852,116,FBABus,2.27918329107318,C,D,F,B,A,Bus,G4
59853,59853,117,FBABus,10.3292431906285,C,D,F,B,A,Bus,G4
59854,59854,118,FBABus,-7.52645664062485,C,D,F,B,A,Bus,G4
59855,59855,119,FBABus,8.12247887083249,C,D,F,B,A,Bus,G4
59856,59856,120,FBABus,4.42269418509288,C,D,F,B,A,Bus,G4
59857,59857,121,FBABus,3.55186995468383,C,D,F,B,A,Bus,G4
59858,59858,122,FBABus,12.2441254902209,C,D,F,B,A,Bus,G4
59859,59859,123,FBABus,1.98436007263934,C,D,F,B,A,Bus,G4
59860,59860,124,FBABus,-0.377750559203181,C,D,F,B,A,Bus,G4
59861,59861,125,FBABus,1.25523574887489,C,D,F,B,A,Bus,G4
59862,59862,126,FBABus,1.09178040280316,C,D,F,B,A,Bus,G4
59863,59863,127,FBABus,-2.08878120658382,C,D,F,B,A,Bus,G4
59864,59864,128,FBABus,-6.26573078952326,C,D,F,B,A,Bus,G4
59865,59865,129,FBABus,3.36994317813796,C,D,F,B,A,Bus,G4
59866,59866,130,FBABus,2.58331844878212,C,D,F,B,A,Bus,G4
59867,59867,131,FBABus,-2.85473350971264,C,D,F,B,A,Bus,G4
59868,59868,132,FBABus,9.52537831585598,C,D,F,B,A,Bus,G4
59869,59869,133,FBABus,16.3524563362629,C,D,F,B,A,Bus,G4
59870,59870,134,FBABus,-6.71451714579024,C,D,F,B,A,Bus,G4
59871,59871,135,FBABus,5.07309944718278,C,D,F,B,A,Bus,G4
59872,59872,136,FBABus,9.3908268734051,C,D,F,B,A,Bus,G4
59873,59873,137,FBABus,8.94450973248759,C,D,F,B,A,Bus,G4
59874,59874,138,FBABus,-5.31091396905858,C,D,F,B,A,Bus,G4
59875,59875,139,FBABus,3.59147070761678,C,D,F,B,A,Bus,G4
59876,59876,140,FBABus,2.76206201167754,C,D,F,B,A,Bus,G4
59877,59877,141,FBABus,-4.13338293730194,C,D,F,B,A,Bus,G4
59878,59878,142,FBABus,0.657952792014995,C,D,F,B,A,Bus,G4
59879,59879,143,FBABus,-0.697128936176221,C,D,F,B,A,Bus,G4
59880,59880,144,FBABus,5.00046679721813,C,D,F,B,A,Bus,G4
59881,59881,145,FBABus,1.18184705458797,C,D,F,B,A,Bus,G4
59882,59882,146,FBABus,9.56458398620468,C,D,F,B,A,Bus,G4
59883,59883,147,FBABus,10.2870750833757,C,D,F,B,A,Bus,G4
59884,59884,148,FBABus,11.2737541299787,C,D,F,B,A,Bus,G4
59885,59885,149,FBABus,-0.809317019122468,C,D,F,B,A,Bus,G4
59886,59886,150,FBABus,1.93358989241121,C,D,F,B,A,Bus,G4
59887,59887,151,FBABus,6.56439594608559,C,D,F,B,A,Bus,G4
59888,59888,152,FBABus,5.41703639334112,C,D,F,B,A,Bus,G4
59889,59889,153,FBABus,-4.81310495391362,C,D,F,B,A,Bus,G4
59890,59890,154,FBABus,1.85950732756246,C,D,F,B,A,Bus,G4
59891,59891,155,FBABus,2.90218392764152,C,D,F,B,A,Bus,G4
59892,59892,156,FBABus,10.8719207431934,C,D,F,B,A,Bus,G4
59893,59893,157,FBABus,9.39599747571178,C,D,F,B,A,Bus,G4
59894,59894,158,FBABus,6.90142425439092,C,D,F,B,A,Bus,G4
59895,59895,159,FBABus,8.80469768064585,C,D,F,B,A,Bus,G4
59896,59896,160,FBABus,10.5461158754791,C,D,F,B,A,Bus,G4
59897,59897,161,FBABus,13.4897713544465,C,D,F,B,A,Bus,G4
59898,59898,162,FBABus,1.8775651366907,C,D,F,B,A,Bus,G4
59899,59899,163,FBABus,0.517024116209584,C,D,F,B,A,Bus,G4
59900,59900,164,FBABus,3.63234276513696,C,D,F,B,A,Bus,G4
59901,59901,165,FBABus,17.6677998722281,C,D,F,B,A,Bus,G4
59902,59902,166,FBABus,14.9062948506819,C,D,F,B,A,Bus,G4
59903,59903,167,FBABus,4.09050285268124,C,D,F,B,A,Bus,G4
59904,59904,168,FBABus,0.744654759103464,C,D,F,B,A,Bus,G4
59905,59905,169,FBABus,-10.9000754139148,C,D,F,B,A,Bus,G4
59906,59906,170,FBABus,3.17831584265024,C,D,F,B,A,Bus,G4
59907,59907,171,FBABus,6.88546549440155,C,D,F,B,A,Bus,G4
59908,59908,172,FBABus,7.23377109675591,C,D,F,B,A,Bus,G4
59909,59909,173,FBABus,-4.4765164799007,C,D,F,B,A,Bus,G4
59910,59910,174,FBABus,2.16151057565471,C,D,F,B,A,Bus,G4
59911,59911,175,FBABus,8.33676189425448,C,D,F,B,A,Bus,G4
59912,59912,176,FBABus,18.393833912168,C,D,F,B,A,Bus,G4
59913,59913,177,FBABus,13.5674136841073,C,D,F,B,A,Bus,G4
59914,59914,178,FBABus,-0.542361051084653,C,D,F,B,A,Bus,G4
59915,59915,179,FBABus,4.97191938323895,C,D,F,B,A,Bus,G4
59916,59916,180,FBABus,-8.93374141154989,C,D,F,B,A,Bus,G4
59917,59917,181,FBABus,-0.010999521889159,C,D,F,B,A,Bus,G4
59918,59918,182,FBABus,3.5775704345761,C,D,F,B,A,Bus,G4
59919,59919,183,FBABus,8.83614141661623,C,D,F,B,A,Bus,G4
59920,59920,184,FBABus,7.99688811517647,C,D,F,B,A,Bus,G4
59921,59921,185,FBABus,-4.77516809338803,C,D,F,B,A,Bus,G4
59922,59922,186,FBABus,9.04388733148578,C,D,F,B,A,Bus,G4
59923,59923,187,FBABus,-13.1849518782052,C,D,F,B,A,Bus,G4
59924,59924,188,FBABus,7.80801110720426,C,D,F,B,A,Bus,G4
59925,59925,189,FBABus,-1.02111303951574,C,D,F,B,A,Bus,G4
59926,59926,190,FBABus,-10.8230555766178,C,D,F,B,A,Bus,G4
59927,59927,191,FBABus,-7.72210981497277,C,D,F,B,A,Bus,G4
59928,59928,192,FBABus,-5.55552306170609,C,D,F,B,A,Bus,G4
59929,59929,193,FBABus,2.41832152829936,C,D,F,B,A,Bus,G4
