Series,Value,actual,error,Rec
Zone x Purpose/BCHol,167.245549009429,130.789031,-36.456518009429,wls_var
Zone x Purpose/BCHol,233.190205557005,235.2399339,2.04972834299502,wls_var
Zone x Purpose/BCHol,307.239215336629,434.0979625,126.858747163371,wls_var
Zone x Purpose/BCHol,387.752807754731,301.8935907,-85.859217054731,wls_var
Zone x Purpose/BCHol,312.401938012066,220.9004878,-91.501450212066,wls_var
Zone x Purpose/BCVis,259.69927486729,214.5795629,-45.11971196729,wls_var
Zone x Purpose/BCVis,98.1440135516154,140.3965333,42.2525197483846,wls_var
Zone x Purpose/BCVis,130.412889193925,173.4285932,43.015704006075,wls_var
Zone x Purpose/BCVis,154.975236103917,134.8743009,-20.100935203917,wls_var
Zone x Purpose/BCVis,132.247395858787,246.2547368,114.007340941213,wls_var
Zone x Purpose/BCVis,129.917916044973,158.8118375,28.893921455027,wls_var
Zone x Purpose/BCVis,126.538939926867,175.1202667,48.581326773133,wls_var
Zone x Purpose/BCVis,117.397868073451,81.7053116,-35.692556473451,wls_var
Zone x Purpose/BCVis,105.483735525339,96.8803946,-8.603340925339,wls_var
Zone x Purpose/BCVis,147.941351464277,113.4793976,-34.461953864277,wls_var
Zone x Purpose/BCVis,116.803813252851,112.6831886,-4.12062465285101,wls_var
Zone x Purpose/BCVis,180.590255535164,174.421447,-6.168808535164,wls_var
Zone x Purpose/BCVis,277.196887063943,371.9949033,94.798016236057,wls_var
Zone x Purpose/BCVis,125.667674870502,47.4266297,-78.241045170502,wls_var
Zone x Purpose/BCVis,139.323068074116,223.3710675,84.047999425884,wls_var
Zone x Purpose/BCVis,167.344695023009,94.2614093,-73.083285723009,wls_var
Zone x Purpose/BCVis,142.258742297439,127.7052331,-14.553509197439,wls_var
Zone x Purpose/BCVis,133.733915940663,81.691719,-52.042196940663,wls_var
Zone x Purpose/BCVis,127.573147278162,89.2314043,-38.341742978162,wls_var
Zone x Purpose/BCVis,110.493926779823,87.339479,-23.154447779823,wls_var
Zone x Purpose/BCVis,106.133874475836,61.3298102,-44.804064275836,wls_var
Zone x Purpose/BCVis,145.259812962559,193.6602222,48.400409237441,wls_var
Zone x Purpose/BCVis,126.652800364656,107.2878058,-19.364994564656,wls_var
Zone x Purpose/BCVis,179.516557962898,276.6423116,97.125753637102,wls_var
Zone x Purpose/BCBus,57.3677710239015,0,-57.3677710239015,wls_var
Zone x Purpose/BCBus,43.8147414732297,0,-43.8147414732297,wls_var
Zone x Purpose/BCBus,64.4685202390615,72.57192,8.1033997609385,wls_var
Zone x Purpose/BCBus,50.0359739125255,60.3016659,10.2656919874745,wls_var
Zone x Purpose/BCBus,54.4148083727138,30.5877237,-23.8270846727138,wls_var
Zone x Purpose/BCBus,50.1071359491526,83.3035542,33.1964182508474,wls_var
Zone x Purpose/BCBus,117.442237769499,65.3014341,-52.140803669499,wls_var
Zone x Purpose/BCBus,51.8835664047392,13.4830101,-38.4005563047392,wls_var
Zone x Purpose/BCBus,62.126877344881,36.5568678,-25.570009544881,wls_var
Zone x Purpose/BCBus,55.2185060550873,56.8197882,1.60128214491269,wls_var
Zone x Purpose/BCBus,53.0012505093226,194.8364521,141.835201590677,wls_var
Zone x Purpose/BCBus,56.6151465207795,149.6017799,92.9866333792205,wls_var
Zone x Purpose/BCBus,61.7719486977581,68.7442995,6.9723508022419,wls_var
Zone x Purpose/BCBus,55.4589089674927,53.3615739,-2.09733506749269,wls_var
Zone x Purpose/BCBus,77.2281857068333,30.7811998,-46.4469859068333,wls_var
Zone x Purpose/BCBus,54.0191057923234,23.8375253,-30.1815804923234,wls_var
Zone x Purpose/BCBus,52.7888625821029,63.8866985,11.0978359178971,wls_var
Zone x Purpose/BCBus,54.9957778545638,64.2558582,9.26008034543621,wls_var
Zone x Purpose/BCBus,114.66643960479,12.5868057,-102.07963390479,wls_var
Zone x Purpose/BCBus,52.8726289069285,56.2813487,3.4087197930715,wls_var
Zone x Purpose/BCBus,71.1422253707931,32.2637951,-38.8784302707931,wls_var
Zone x Purpose/BCBus,59.1659090455126,29.6482631,-29.5176459455126,wls_var
Zone x Purpose/BCBus,46.7784824419463,84.8951956,38.1167131580537,wls_var
Zone x Purpose/BCBus,47.2396455786838,6.7184957,-40.5211498786838,wls_var
Zone x Purpose/BCOth,7.14740345865463,17.614056,10.4666525413454,wls_var
Zone x Purpose/BCOth,5.71987040407487,15.7490632,10.0291927959251,wls_var
Zone x Purpose/BCOth,23.0739284807172,15.8405719,-7.2333565807172,wls_var
Zone x Purpose/BCOth,0.153410504963677,3.0053023,2.85189179503632,wls_var
Zone x Purpose/BCOth,2.3816917487411,57.5140792,55.1323874512589,wls_var
Zone x Purpose/BCOth,3.2295726116294,21.0760835,17.8465108883706,wls_var
Zone x Purpose/BCOth,3.23393623824417,2.5369121,-0.69702413824417,wls_var
Zone x Purpose/BCOth,2.96582109653787,0,-2.96582109653787,wls_var
Zone x Purpose/BCOth,20.1241500423023,21.7250186,1.6008685576977,wls_var
Zone x Purpose/BCOth,12.4962659450689,14.183843,1.6875770549311,wls_var
Zone x Purpose/BCOth,-2.13169350405022,3.9254438,6.05713730405022,wls_var
Zone x Purpose/BCOth,7.4455127776519,16.1770968,8.7315840223481,wls_var
Zone x Purpose/BCOth,8.21312650472765,22.7381646,14.5250380952724,wls_var
Zone x Purpose/BCOth,7.98477851538516,4.0071116,-3.97766691538516,wls_var
Zone x Purpose/BCOth,24.1334916592225,20.8481322,-3.2853594592225,wls_var
Zone x Purpose/BCOth,1.21522589879677,20.8468503,19.6316244012032,wls_var
Zone x Purpose/BCOth,7.89560287412877,2.1386791,-5.75692377412877,wls_var
Zone x Purpose/BCOth,2.16751655366246,26.9308896,24.7633730463375,wls_var
Zone x Purpose/BCOth,3.41246911597956,14.5245111,11.1120419840204,wls_var
Zone x Purpose/BCOth,4.26630492056573,6.1654388,1.89913387943427,wls_var
Zone x Purpose/BCOth,20.6674387463414,13.2786849,-7.3887538463414,wls_var
Zone x Purpose/BCOth,12.8062904350163,49.5692306,36.7629401649837,wls_var
Zone x Purpose/BCOth,0.933338514336821,16.3240581,15.3907195856632,wls_var
Zone x Purpose/BCOth,9.70703161640756,0,-9.70703161640756,wls_var
Zone x Purpose/BDHol,917.93073881536,827.3980337,-90.5327051153599,wls_var
Zone x Purpose/BDHol,269.943863394233,237.0952302,-32.848633194233,wls_var
Zone x Purpose/BDHol,401.277155279341,414.5316664,13.254511120659,wls_var
Zone x Purpose/BDHol,528.022197412654,533.1193239,5.09712648734603,wls_var
Zone x Purpose/BDHol,323.729800619448,283.3465471,-40.383253519448,wls_var
Zone x Purpose/BDHol,301.730094468341,361.3516718,59.621577331659,wls_var
Zone x Purpose/BDHol,450.470897059786,465.1528311,14.681934040214,wls_var
Zone x Purpose/BDHol,438.238614784871,391.3573905,-46.881224284871,wls_var
Zone x Purpose/BDHol,400.442797965972,449.466243,49.023445034028,wls_var
Zone x Purpose/BDHol,317.413759420988,350.093458,32.679698579012,wls_var
Zone x Purpose/BDHol,397.693550075466,478.7040559,81.010505824534,wls_var
Zone x Purpose/BDHol,270.939848204207,291.5362288,20.596380595793,wls_var
Zone x Purpose/BDHol,939.636974272037,1050.3667639,110.729789627963,wls_var
Zone x Purpose/BDHol,273.60802660982,348.2313642,74.62333759018,wls_var
Zone x Purpose/BDHol,419.802873937337,675.8637396,256.060865662663,wls_var
Zone x Purpose/BDHol,593.488700363218,474.3641746,-119.124525763218,wls_var
Zone x Purpose/BDHol,341.774103138622,281.4168449,-60.357258238622,wls_var
Zone x Purpose/BDHol,324.692718905531,223.5666555,-101.126063405531,wls_var
Zone x Purpose/BDHol,470.813656457913,540.4575627,69.643906242087,wls_var
Zone x Purpose/BDHol,466.021645325265,449.9368848,-16.084760525265,wls_var
Zone x Purpose/BDHol,402.32675849482,339.7797933,-62.54696519482,wls_var
Zone x Purpose/BDHol,334.170473863121,456.9504971,122.780023236879,wls_var
Zone x Purpose/BDHol,408.300159604676,391.5944133,-16.705746304676,wls_var
Zone x Purpose/BDHol,290.482156133981,325.673944,35.191787866019,wls_var
Zone x Purpose/BDVis,431.290236855214,386.9645745,-44.325662355214,wls_var
Zone x Purpose/BDVis,199.262124344882,152.4919047,-46.770219644882,wls_var
Zone x Purpose/BDVis,223.645171564638,285.6860694,62.040897835362,wls_var
Zone x Purpose/BDVis,268.315555691605,270.7687806,2.45322490839499,wls_var
Zone x Purpose/BDVis,218.443254087374,335.2176896,116.774435512626,wls_var
Zone x Purpose/BDVis,232.733852298683,186.4788798,-46.254972498683,wls_var
Zone x Purpose/BDVis,222.52389954964,333.2315484,110.70764885036,wls_var
Zone x Purpose/BDVis,194.940063936082,198.8794531,3.93938916391801,wls_var
Zone x Purpose/BDVis,230.370928113526,261.0918131,30.720884986474,wls_var
Zone x Purpose/BDVis,240.710831311981,227.2116644,-13.499166911981,wls_var
Zone x Purpose/BDVis,209.357627954268,240.1601551,30.802527145732,wls_var
Zone x Purpose/BDVis,309.802040793749,267.7253882,-42.076652593749,wls_var
Zone x Purpose/BDVis,428.998632107141,493.6163195,64.617687392859,wls_var
Zone x Purpose/BDVis,219.061565400409,229.0813173,10.019751899591,wls_var
Zone x Purpose/BDVis,250.240897764469,228.3430852,-21.897812564469,wls_var
Zone x Purpose/BDVis,276.153297051184,251.1115813,-25.041715751184,wls_var
Zone x Purpose/BDVis,236.827075565836,323.5833649,86.756289334164,wls_var
Zone x Purpose/BDVis,242.152994258097,195.7399087,-46.413085558097,wls_var
Zone x Purpose/BDVis,248.604118024291,329.1060814,80.501963375709,wls_var
Zone x Purpose/BDVis,200.432097133634,169.3044744,-31.127622733634,wls_var
Zone x Purpose/BDVis,240.593265502113,210.7092501,-29.884015402113,wls_var
Zone x Purpose/BDVis,244.285636113991,370.3000761,126.014439986009,wls_var
Zone x Purpose/BDVis,241.603696887882,223.7497069,-17.853989987882,wls_var
Zone x Purpose/BDVis,319.402767205158,332.3521935,12.949426294842,wls_var
Zone x Purpose/BDBus,84.7577389774207,42.0544856,-42.7032533774207,wls_var
Zone x Purpose/BDBus,67.0293939681596,120.7177424,53.6883484318404,wls_var
Zone x Purpose/BDBus,80.1453131058611,94.1703575,14.0250443941389,wls_var
Zone x Purpose/BDBus,77.4599840410175,111.146524,33.6865399589825,wls_var
Zone x Purpose/BDBus,103.605757523535,108.7446385,5.13888097646499,wls_var
Zone x Purpose/BDBus,78.5895059011821,29.9085133,-48.6809926011821,wls_var
Zone x Purpose/BDBus,94.9342970051028,196.8783668,101.944069794897,wls_var
Zone x Purpose/BDBus,92.7257687754852,58.2785979,-34.4471708754852,wls_var
Zone x Purpose/BDBus,85.9899138723897,42.126383,-43.8635308723897,wls_var
Zone x Purpose/BDBus,105.578795613128,124.7777969,19.199001286872,wls_var
Zone x Purpose/BDBus,116.243974577023,30.6283573,-85.615617277023,wls_var
Zone x Purpose/BDBus,95.0237214870418,198.2072198,103.183498312958,wls_var
Zone x Purpose/BDBus,87.1954357632625,43.6148875,-43.5805482632625,wls_var
Zone x Purpose/BDBus,80.3362081064464,51.3756867,-28.9605214064464,wls_var
Zone x Purpose/BDBus,87.4823459093132,56.0988267,-31.3835192093132,wls_var
Zone x Purpose/BDBus,84.0699932456508,44.9845379,-39.0854553456508,wls_var
Zone x Purpose/BDBus,107.379939802668,23.6356794,-83.744260402668,wls_var
Zone x Purpose/BDBus,76.4320546954976,75.8012547,-0.630799995497597,wls_var
Zone x Purpose/BDBus,111.674370841465,34.562605,-77.111765841465,wls_var
Zone x Purpose/BDBus,86.6175891357756,82.6881052,-3.92948393577561,wls_var
Zone x Purpose/BDBus,78.055523757318,99.0342591,20.978735342682,wls_var
Zone x Purpose/BDBus,100.235900010998,73.4859161,-26.749983910998,wls_var
Zone x Purpose/BDBus,107.756903016631,76.5400834,-31.216819616631,wls_var
Zone x Purpose/BDBus,98.2240504927729,45.6759898,-52.5480606927729,wls_var
Zone x Purpose/BDOth,26.1536496877163,2.8622079,-23.2914417877163,wls_var
Zone x Purpose/BDOth,11.4941376098008,5.2076852,-6.2864524098008,wls_var
Zone x Purpose/BDOth,19.0636764830188,25.4560585,6.3923820169812,wls_var
Zone x Purpose/BDOth,9.9028471701842,10.738279,0.8354318298158,wls_var
Zone x Purpose/BDOth,52.0407604162937,0,-52.0407604162937,wls_var
Zone x Purpose/BDOth,17.0731325391043,41.0942207,24.0210881608957,wls_var
Zone x Purpose/BDOth,25.2364898381537,28.9373376,3.7008477618463,wls_var
Zone x Purpose/BDOth,20.3993826435362,32.7343702,12.3349875564638,wls_var
Zone x Purpose/BDOth,26.7695881558051,15.1338197,-11.6357684558051,wls_var
Zone x Purpose/BDOth,3.25096733396421,22.6694346,19.4184672660358,wls_var
Zone x Purpose/BDOth,29.2819294458269,30.2670179,0.985088454173098,wls_var
Zone x Purpose/BDOth,14.8839599630368,10.7128706,-4.1710893630368,wls_var
Zone x Purpose/BDOth,26.0012228521855,43.4227021,17.4214792478145,wls_var
Zone x Purpose/BDOth,14.601426757842,16.283939,1.682512242158,wls_var
Zone x Purpose/BDOth,20.2457414337,21.014263,0.768521566299999,wls_var
Zone x Purpose/BDOth,13.2726899015827,86.2007321,72.9280421984173,wls_var
Zone x Purpose/BDOth,55.0569104407004,61.5574894,6.5005789592996,wls_var
Zone x Purpose/BDOth,14.0514181136907,14.2509018,0.1994836863093,wls_var
Zone x Purpose/BDOth,27.4204074388359,30.2554988,2.8350913611641,wls_var
Zone x Purpose/BDOth,25.7351298061405,7.9102598,-17.8248700061405,wls_var
Zone x Purpose/BDOth,34.0522211916458,3.9652979,-30.0869232916458,wls_var
Zone x Purpose/BDOth,18.3221402334528,71.7560595,53.4339192665472,wls_var
Zone x Purpose/BDOth,27.8520734430025,25.1694666,-2.6826068430025,wls_var
Zone x Purpose/BDOth,30.1837510602825,0.5018711,-29.6818799602825,wls_var
Zone x Purpose/BEHol,519.188184023833,498.7973739,-20.3908101238329,wls_var
Zone x Purpose/BEHol,186.707493251437,210.2054264,23.497933148563,wls_var
Zone x Purpose/BEHol,298.968180870971,298.8697295,-0.09845137097102,wls_var
Zone x Purpose/BEHol,483.22527865506,556.17649,72.95121134494,wls_var
Zone x Purpose/BEHol,271.088870006471,285.4263909,14.337520893529,wls_var
Zone x Purpose/BEHol,276.747147603957,223.0417394,-53.705408203957,wls_var
Zone x Purpose/BEHol,282.129470452246,221.4320268,-60.697443652246,wls_var
Zone x Purpose/BEHol,251.677338992204,141.1726252,-110.504713792204,wls_var
Zone x Purpose/BEHol,254.354214367495,324.4144703,70.060255932505,wls_var
Zone x Purpose/BEHol,369.955610108998,369.7110181,-0.244592008997984,wls_var
Zone x Purpose/BEHol,347.655449917427,257.1579297,-90.497520217427,wls_var
Zone x Purpose/BEHol,214.89429175883,251.7906305,36.89633874117,wls_var
Zone x Purpose/BEHol,513.155865388333,561.7473459,48.591480511667,wls_var
Zone x Purpose/BEHol,198.506045600553,359.3480016,160.841955999447,wls_var
Zone x Purpose/BEHol,310.674032546755,406.7670234,96.0929908532451,wls_var
Zone x Purpose/BEHol,495.700745902138,447.7095066,-47.991239302138,wls_var
Zone x Purpose/BEHol,285.296881543496,346.3755132,61.078631656504,wls_var
Zone x Purpose/BEHol,284.7293795672,257.7070869,-27.0222926672,wls_var
Zone x Purpose/BEHol,288.463292123925,259.1232445,-29.340047623925,wls_var
Zone x Purpose/BEHol,256.247900063459,249.7841558,-6.46374426345898,wls_var
Zone x Purpose/BEHol,279.781069466079,275.1671929,-4.613876566079,wls_var
Zone x Purpose/BEHol,386.917448122843,340.2677953,-46.649652822843,wls_var
Zone x Purpose/BEHol,353.763165327493,353.2170441,-0.546121227493018,wls_var
Zone x Purpose/BEHol,233.964571285484,285.4953636,51.530792314516,wls_var
Zone x Purpose/BEVis,495.604221478556,472.2851238,-23.319097678556,wls_var
Zone x Purpose/BEVis,168.808070442883,151.7582633,-17.049807142883,wls_var
Zone x Purpose/BEVis,237.108284436896,297.2274058,60.119121363104,wls_var
Zone x Purpose/BEVis,329.81998089616,244.0413166,-85.77866429616,wls_var
Zone x Purpose/BEVis,226.025684919771,166.7440513,-59.281633619771,wls_var
Zone x Purpose/BEVis,235.450195950255,213.3885014,-22.061694550255,wls_var
Zone x Purpose/BEVis,213.637620727605,268.5215516,54.883930872395,wls_var
Zone x Purpose/BEVis,209.214664663578,154.6647192,-54.549945463578,wls_var
Zone x Purpose/BEVis,199.561602011088,277.5987246,78.037122588912,wls_var
Zone x Purpose/BEVis,242.199239441199,175.4574827,-66.741756741199,wls_var
Zone x Purpose/BEVis,208.111563369638,315.0581093,106.946545930362,wls_var
Zone x Purpose/BEVis,383.730240444057,359.3475446,-24.382695844057,wls_var
Zone x Purpose/BEVis,484.20583413954,298.4534331,-185.75240103954,wls_var
Zone x Purpose/BEVis,160.314071624066,203.8706277,43.556556075934,wls_var
Zone x Purpose/BEVis,239.789674294722,265.1521646,25.362490305278,wls_var
Zone x Purpose/BEVis,309.124869241614,468.3066471,159.181777858386,wls_var
Zone x Purpose/BEVis,245.85575508991,217.5420165,-28.31373858991,wls_var
Zone x Purpose/BEVis,233.343556056043,224.2168442,-9.12671185604302,wls_var
Zone x Purpose/BEVis,226.988484739718,261.1179996,34.129514860282,wls_var
Zone x Purpose/BEVis,209.483792104707,160.9732325,-48.510559604707,wls_var
Zone x Purpose/BEVis,225.555919134055,258.791842,33.235922865945,wls_var
Zone x Purpose/BEVis,242.505774083006,338.8973738,96.391599716994,wls_var
Zone x Purpose/BEVis,247.035364228963,425.8716626,178.836298371037,wls_var
Zone x Purpose/BEVis,396.714828758497,318.43728,-78.277548758497,wls_var
Zone x Purpose/BEBus,51.7996173208124,92.4794631,40.6798457791876,wls_var
Zone x Purpose/BEBus,51.8587042400884,95.2817495,43.4230452599116,wls_var
Zone x Purpose/BEBus,117.102728838617,50.6149281,-66.487800738617,wls_var
Zone x Purpose/BEBus,59.8825384309186,28.3439176,-31.5386208309186,wls_var
Zone x Purpose/BEBus,60.9999964723343,98.6696907,37.6696942276657,wls_var
Zone x Purpose/BEBus,67.0237547915263,108.0337146,41.0099598084737,wls_var
Zone x Purpose/BEBus,86.2196651532173,142.0230663,55.8034011467827,wls_var
Zone x Purpose/BEBus,83.3319985105353,126.0892996,42.7573010894647,wls_var
Zone x Purpose/BEBus,74.3818033577535,229.64549,155.263686642247,wls_var
Zone x Purpose/BEBus,107.703486782513,97.5644574,-10.139029382513,wls_var
Zone x Purpose/BEBus,102.70887991105,136.9222309,34.21335098895,wls_var
Zone x Purpose/BEBus,65.5160441895588,44.2429681,-21.2730760895588,wls_var
Zone x Purpose/BEBus,68.0642123569352,82.936139,14.8719266430648,wls_var
Zone x Purpose/BEBus,65.195085027276,19.45089,-45.744195027276,wls_var
Zone x Purpose/BEBus,124.34920145299,99.2442208,-25.10498065299,wls_var
Zone x Purpose/BEBus,71.7543931075417,47.9699992,-23.7843939075417,wls_var
Zone x Purpose/BEBus,77.5387951893207,125.0977679,47.5589727106793,wls_var
Zone x Purpose/BEBus,75.8465386012251,84.0763715,8.22983289877489,wls_var
Zone x Purpose/BEBus,98.8176810766714,83.2257569,-15.5919241766714,wls_var
Zone x Purpose/BEBus,95.1972712054332,85.9649497,-9.23232150543319,wls_var
Zone x Purpose/BEBus,89.238629156409,152.2697799,63.031150743591,wls_var
Zone x Purpose/BEBus,106.834528209882,88.0215465,-18.812981709882,wls_var
Zone x Purpose/BEBus,105.216922544467,116.0180977,10.801175155533,wls_var
Zone x Purpose/BEBus,68.511062117732,77.7112436,9.20018148226801,wls_var
Zone x Purpose/BEOth,39.6524722648904,32.5552196,-7.0972526648904,wls_var
Zone x Purpose/BEOth,55.749271628827,14.5516368,-41.197634828827,wls_var
Zone x Purpose/BEOth,64.3997604757365,41.0919703,-23.3077901757365,wls_var
Zone x Purpose/BEOth,41.6318812186484,19.7288972,-21.9029840186484,wls_var
Zone x Purpose/BEOth,29.9950374797998,177.5408854,147.5458479202,wls_var
Zone x Purpose/BEOth,47.6178964319877,90.6122851,42.9943886680123,wls_var
Zone x Purpose/BEOth,60.3325219479,62.700926,2.3684040521,wls_var
Zone x Purpose/BEOth,57.7448949238131,43.9212359,-13.8236590238131,wls_var
Zone x Purpose/BEOth,48.5130955698575,70.1021624,21.5890668301425,wls_var
Zone x Purpose/BEOth,61.0576115458131,59.51995,-1.5376615458131,wls_var
Zone x Purpose/BEOth,46.9096347464166,82.6988733,35.7892385535834,wls_var
Zone x Purpose/BEOth,50.9612665514233,35.9415973,-15.0196692514233,wls_var
Zone x Purpose/BEOth,43.6465091105811,39.7889527,-3.8575564105811,wls_var
Zone x Purpose/BEOth,65.5102776021273,86.6402155,21.1299378978727,wls_var
Zone x Purpose/BEOth,71.5717599416833,23.5322993,-48.0394606416833,wls_var
Zone x Purpose/BEOth,48.2344102244818,26.60558,-21.6288302244818,wls_var
Zone x Purpose/BEOth,56.1917517359826,40.1001351,-16.0916166359826,wls_var
Zone x Purpose/BEOth,60.9612437534152,9.8737788,-51.0874649534152,wls_var
Zone x Purpose/BEOth,61.0303431461976,33.5019031,-27.5284400461976,wls_var
Zone x Purpose/BEOth,55.6309746180659,45.4901701,-10.1408045180659,wls_var
Zone x Purpose/BEOth,47.2170823219793,75.5672938,28.3502114780207,wls_var
Zone x Purpose/BEOth,62.2411172136421,82.0179602,19.7768429863579,wls_var
Zone x Purpose/BEOth,54.4822612769389,29.4034069,-25.0788543769389,wls_var
Zone x Purpose/BEOth,53.6257919962839,11.3726179,-42.2531740962839,wls_var
Zone x Purpose/CAHol,3674.75933646042,3060.5505349,-614.20880156042,wls_var
Zone x Purpose/CAHol,1054.35979887993,940.7572419,-113.60255697993,wls_var
Zone x Purpose/CAHol,1041.45857983485,1280.5005233,239.04194346515,wls_var
Zone x Purpose/CAHol,1483.6126595552,1594.373269,110.7606094448,wls_var
Zone x Purpose/CAHol,928.061548983612,1177.0709872,249.009438216388,wls_var
Zone x Purpose/CAHol,983.731585994608,1101.3444256,117.612839605392,wls_var
Zone x Purpose/CAHol,1424.65905683389,1729.680555,305.02149816611,wls_var
Zone x Purpose/CAHol,1521.69835026456,1478.1343177,-43.56403256456,wls_var
Zone x Purpose/CAHol,1758.7219841922,1482.9744013,-275.7475828922,wls_var
Zone x Purpose/CAHol,1984.09966522044,1912.0304342,-72.0692310204402,wls_var
Zone x Purpose/CAHol,1419.0973295389,1448.6913558,29.5940262611,wls_var
Zone x Purpose/CAHol,1323.5376157668,1458.3966691,134.8590533332,wls_var
Zone x Purpose/CAHol,3562.74739138374,3428.1900589,-134.55733248374,wls_var
Zone x Purpose/CAHol,1026.14098360499,1882.6043992,856.46341559501,wls_var
Zone x Purpose/CAHol,1050.97628242663,1410.6342651,359.65798267337,wls_var
Zone x Purpose/CAHol,1499.12842845851,1758.691577,259.56314854149,wls_var
Zone x Purpose/CAHol,963.164574543858,1293.7238217,330.559247156142,wls_var
Zone x Purpose/CAHol,1018.10721617584,1214.322805,196.21558882416,wls_var
Zone x Purpose/CAHol,1504.96206483759,2057.0477558,552.08569096241,wls_var
Zone x Purpose/CAHol,1559.07303536939,1666.7797291,107.70669373061,wls_var
Zone x Purpose/CAHol,1793.7247780262,1813.0647982,19.3400201738,wls_var
Zone x Purpose/CAHol,2022.36552675701,1861.4706212,-160.89490555701,wls_var
Zone x Purpose/CAHol,1464.45720238241,1464.850893,0.393690617589982,wls_var
Zone x Purpose/CAHol,1379.0258366907,1735.8529578,356.8271211093,wls_var
Zone x Purpose/CAVis,1995.9618194545,2091.3111,95.3492805454998,wls_var
Zone x Purpose/CAVis,853.2993963536,1022.6078658,169.3084694464,wls_var
Zone x Purpose/CAVis,906.836274904971,1187.0024488,280.166173895029,wls_var
Zone x Purpose/CAVis,1345.43896190784,1127.984888,-217.45407390784,wls_var
Zone x Purpose/CAVis,991.810315791154,1237.1862968,245.375981008846,wls_var
Zone x Purpose/CAVis,1048.03749528852,956.8298304,-91.20766488852,wls_var
Zone x Purpose/CAVis,1193.66907376429,1208.6371837,14.9681099357099,wls_var
Zone x Purpose/CAVis,1079.53844296614,1305.2954331,225.75699013386,wls_var
Zone x Purpose/CAVis,1174.87466096602,1161.2759309,-13.5987300660199,wls_var
Zone x Purpose/CAVis,1210.87704713801,1181.8062246,-29.0708225380101,wls_var
Zone x Purpose/CAVis,1026.03776087327,1178.3789972,152.34123632673,wls_var
Zone x Purpose/CAVis,1210.4269734485,1266.7931757,56.3662022515,wls_var
Zone x Purpose/CAVis,2058.39430924244,1554.5346126,-503.85969664244,wls_var
Zone x Purpose/CAVis,821.233893360201,1120.0903527,298.856459339799,wls_var
Zone x Purpose/CAVis,981.372730429981,812.487818,-168.884912429981,wls_var
Zone x Purpose/CAVis,1263.89606945155,1380.1007114,116.20464194845,wls_var
Zone x Purpose/CAVis,1071.42695752517,1035.814558,-35.6123995251701,wls_var
Zone x Purpose/CAVis,1018.89470908408,768.6416325,-250.25307658408,wls_var
Zone x Purpose/CAVis,1176.03215913575,1380.4678562,204.43569706425,wls_var
Zone x Purpose/CAVis,1126.10603311291,1376.6668655,250.56083238709,wls_var
Zone x Purpose/CAVis,1206.29651109953,871.1416006,-335.15491049953,wls_var
Zone x Purpose/CAVis,1153.29010965808,1687.352935,534.06282534192,wls_var
Zone x Purpose/CAVis,1153.55561644494,1561.4176273,407.86201085506,wls_var
Zone x Purpose/CAVis,1306.78154421346,1533.0232495,226.24170528654,wls_var
Zone x Purpose/CABus,292.243713744335,370.2325796,77.988865855665,wls_var
Zone x Purpose/CABus,344.023452394961,378.5963155,34.572863105039,wls_var
Zone x Purpose/CABus,377.633336166619,405.5925235,27.959187333381,wls_var
Zone x Purpose/CABus,303.824371631594,579.677193,275.852821368406,wls_var
Zone x Purpose/CABus,393.388122668385,647.2522422,253.864119531615,wls_var
Zone x Purpose/CABus,401.62336779298,485.3839282,83.76056040702,wls_var
Zone x Purpose/CABus,489.362884973198,354.4817538,-134.881131173198,wls_var
Zone x Purpose/CABus,361.065876222309,598.1047844,237.038908177691,wls_var
Zone x Purpose/CABus,511.683139838665,537.1474367,25.464296861335,wls_var
Zone x Purpose/CABus,428.297668511859,533.2978099,105.000141388141,wls_var
Zone x Purpose/CABus,454.810530493839,590.5513182,135.740787706161,wls_var
Zone x Purpose/CABus,310.130803500522,289.2173243,-20.913479200522,wls_var
Zone x Purpose/CABus,311.360083771257,383.6078618,72.247778028743,wls_var
Zone x Purpose/CABus,384.457408548542,479.6201649,95.162756351458,wls_var
Zone x Purpose/CABus,445.666065471068,383.3803899,-62.285675571068,wls_var
Zone x Purpose/CABus,349.617046310354,281.4673117,-68.149734610354,wls_var
Zone x Purpose/CABus,395.06835625495,475.3903935,80.32203724505,wls_var
Zone x Purpose/CABus,421.13277259819,354.5600886,-66.57268399819,wls_var
Zone x Purpose/CABus,487.187599360695,362.0624233,-125.125176060695,wls_var
Zone x Purpose/CABus,388.100804339557,466.7746544,78.673850060443,wls_var
Zone x Purpose/CABus,504.481830462616,675.6721363,171.190305837384,wls_var
Zone x Purpose/CABus,466.81963015418,608.5108284,141.69119824582,wls_var
Zone x Purpose/CABus,475.656361452329,434.8189944,-40.837367052329,wls_var
Zone x Purpose/CABus,321.467773417604,359.1307808,37.663007382396,wls_var
Zone x Purpose/CAOth,260.402265633559,307.8910555,47.488789866441,wls_var
Zone x Purpose/CAOth,169.946108632195,213.9680067,44.021898067805,wls_var
Zone x Purpose/CAOth,121.391525213177,294.4234133,173.031888086823,wls_var
Zone x Purpose/CAOth,121.649512491448,138.4463825,16.796870008552,wls_var
Zone x Purpose/CAOth,177.572826553932,155.6417123,-21.931114253932,wls_var
Zone x Purpose/CAOth,128.681218452887,106.4225923,-22.258626152887,wls_var
